"X,Y,fid,id,left,top,right,bottom,row_index,col_index,lon,lat"
"99.0752217983817,18.7359934000508,210,276,507829.5313,2071717.75,508029.5313,2071517.75,27,8,99.0752217983817,18.7359934000508"
"99.0749624917363,18.7343141022249,211,277,507829.5313,2071517.75,508029.5313,2071317.75,28,8,99.0749624917363,18.7343141022249"
"99.0745206948652,18.7328771836922,212,278,507829.5313,2071317.75,508029.5313,2071117.75,29,8,99.0745206948652,18.7328771836922"
"99.0774427656851,18.7843911240694,213,280,508029.5313,2077117.75,508229.5313,2076917.75,0,9,99.0774427656851,18.7843911240694"
"99.0771408130332,18.7829893975784,214,281,508029.5313,2076917.75,508229.5313,2076717.75,1,9,99.0771408130332,18.7829893975784"
"99.0771399903727,18.7811818197274,215,282,508029.5313,2076717.75,508229.5313,2076517.75,2,9,99.0771399903727,18.7811818197274"
"99.0771391678061,18.7793742415269,216,283,508029.5313,2076517.75,508229.5313,2076317.75,3,9,99.0771391678061,18.7793742415269"
"99.0771383453334,18.7775666629771,217,284,508029.5313,2076317.75,508229.5313,2076117.75,4,9,99.0771383453334,18.7775666629771"
"99.0771375229545,18.7757590840781,218,285,508029.5313,2076117.75,508229.5313,2075917.75,5,9,99.0771375229545,18.7757590840781"
"99.0771367006695,18.7739515048297,219,286,508029.5313,2075917.75,508229.5313,2075717.75,6,9,99.0771367006695,18.7739515048297"
"99.0771358784782,18.7721439252321,220,287,508029.5313,2075717.75,508229.5313,2075517.75,7,9,99.0771358784782,18.7721439252321"
"99.0771350563809,18.7703363452852,221,288,508029.5313,2075517.75,508229.5313,2075317.75,8,9,99.0771350563809,18.7703363452852"
"99.0771342343774,18.7685287649892,222,289,508029.5313,2075317.75,508229.5313,2075117.75,9,9,99.0771342343774,18.7685287649892"
"99.0771334124677,18.766721184344,223,290,508029.5313,2075117.75,508229.5313,2074917.75,10,9,99.0771334124677,18.766721184344"
"99.0771325906518,18.7649136033496,224,291,508029.5313,2074917.75,508229.5313,2074717.75,11,9,99.0771325906518,18.7649136033496"
"99.0771317689297,18.7631060220062,225,292,508029.5313,2074717.75,508229.5313,2074517.75,12,9,99.0771317689297,18.7631060220062"
"99.0771309473015,18.7612984403137,226,293,508029.5313,2074517.75,508229.5313,2074317.75,13,9,99.0771309473015,18.7612984403137"
"99.0771301257671,18.7594908582721,227,294,508029.5313,2074317.75,508229.5313,2074117.75,14,9,99.0771301257671,18.7594908582721"
"99.0771293043264,18.7576832758815,228,295,508029.5313,2074117.75,508229.5313,2073917.75,15,9,99.0771293043264,18.7576832758815"
"99.0771284829796,18.7558756931419,229,296,508029.5313,2073917.75,508229.5313,2073717.75,16,9,99.0771284829796,18.7558756931419"
"99.0771276617265,18.7540681100533,230,297,508029.5313,2073717.75,508229.5313,2073517.75,17,9,99.0771276617265,18.7540681100533"
"99.0771268405673,18.7522605266158,231,298,508029.5313,2073517.75,508229.5313,2073317.75,18,9,99.0771268405673,18.7522605266158"
"99.0771260195018,18.7504529428294,232,299,508029.5313,2073317.75,508229.5313,2073117.75,19,9,99.0771260195018,18.7504529428294"
"99.0771251985302,18.7486453586941,233,300,508029.5313,2073117.75,508229.5313,2072917.75,20,9,99.0771251985302,18.7486453586941"
"99.0771243776523,18.74683777421,234,301,508029.5313,2072917.75,508229.5313,2072717.75,21,9,99.0771243776523,18.74683777421"
"99.0771235568681,18.745030189377,235,302,508029.5313,2072717.75,508229.5313,2072517.75,22,9,99.0771235568681,18.745030189377"
"99.0771227361778,18.7432226041953,236,303,508029.5313,2072517.75,508229.5313,2072317.75,23,9,99.0771227361778,18.7432226041953"
"99.0771219155812,18.7414150186648,237,304,508029.5313,2072317.75,508229.5313,2072117.75,24,9,99.0771219155812,18.7414150186648"
"99.0771210950784,18.7396074327855,238,305,508029.5313,2072117.75,508229.5313,2071917.75,25,9,99.0771210950784,18.7396074327855"
"99.0769890830676,18.7378884415861,239,306,508029.5313,2071917.75,508229.5313,2071717.75,26,9,99.0769890830676,18.7378884415861"
"99.0765269282921,18.7363165336644,240,307,508029.5313,2071717.75,508229.5313,2071517.75,27,9,99.0765269282921,18.7363165336644"
"99.0790434602456,18.7847577239626,241,311,508229.5313,2077117.75,508429.5313,2076917.75,0,10,99.0790434602456,18.7847577239626"
"99.0790386041005,18.7829886043404,242,312,508229.5313,2076917.75,508429.5313,2076717.75,1,10,99.0790386041005,18.7829886043404"
"99.0790377612013,18.7811810265712,243,313,508229.5313,2076717.75,508429.5313,2076517.75,2,10,99.0790377612013,18.7811810265712"
"99.0790369183983,18.7793734484527,244,314,508229.5313,2076517.75,508429.5313,2076317.75,3,10,99.0790369183983,18.7793734484527"
"99.0790360756914,18.7775658699848,245,315,508229.5313,2076317.75,508429.5313,2076117.75,4,10,99.0790360756914,18.7775658699848"
"99.0790352330807,18.7757582911676,246,316,508229.5313,2076117.75,508429.5313,2075917.75,5,10,99.0790352330807,18.7757582911676"
"99.0790343905661,18.7739507120011,247,317,508229.5313,2075917.75,508429.5313,2075717.75,6,10,99.0790343905661,18.7739507120011"
"99.0790335481477,18.7721431324853,248,318,508229.5313,2075717.75,508429.5313,2075517.75,7,10,99.0790335481477,18.7721431324853"
"99.0790327058255,18.7703355526204,249,319,508229.5313,2075517.75,508429.5313,2075317.75,8,10,99.0790327058255,18.7703355526204"
"99.0790318635994,18.7685279724062,250,320,508229.5313,2075317.75,508429.5313,2075117.75,9,10,99.0790318635994,18.7685279724062"
"99.0790310214694,18.7667203918429,251,321,508229.5313,2075117.75,508429.5313,2074917.75,10,10,99.0790310214694,18.7667203918429"
"99.0790301794355,18.7649128109304,252,322,508229.5313,2074917.75,508429.5313,2074717.75,11,10,99.0790301794355,18.7649128109304"
"99.0790293374978,18.7631052296688,253,323,508229.5313,2074717.75,508429.5313,2074517.75,12,10,99.0790293374978,18.7631052296688"
"99.0790284956562,18.7612976480582,254,324,508229.5313,2074517.75,508429.5313,2074317.75,13,10,99.0790284956562,18.7612976480582"
"99.0790276539107,18.7594900660985,255,325,508229.5313,2074317.75,508429.5313,2074117.75,14,10,99.0790276539107,18.7594900660985"
"99.0790268122613,18.7576824837897,256,326,508229.5313,2074117.75,508429.5313,2073917.75,15,10,99.0790268122613,18.7576824837897"
"99.0790259707081,18.755874901132,257,327,508229.5313,2073917.75,508429.5313,2073717.75,16,10,99.0790259707081,18.755874901132"
"99.0790251292509,18.7540673181253,258,328,508229.5313,2073717.75,508429.5313,2073517.75,17,10,99.0790251292509,18.7540673181253"
"99.0790242878898,18.7522597347697,259,329,508229.5313,2073517.75,508429.5313,2073317.75,18,10,99.0790242878898,18.7522597347697"
"99.0790234466249,18.7504521510651,260,330,508229.5313,2073317.75,508429.5313,2073117.75,19,10,99.0790234466249,18.7504521510651"
"99.079022605456,18.7486445670117,261,331,508229.5313,2073117.75,508429.5313,2072917.75,20,10,99.079022605456,18.7486445670117"
"99.0790217643832,18.7468369826094,262,332,508229.5313,2072917.75,508429.5313,2072717.75,21,10,99.0790217643832,18.7468369826094"
"99.0790209234065,18.7450293978583,263,333,508229.5313,2072717.75,508429.5313,2072517.75,22,10,99.0790209234065,18.7450293978583"
"99.0790200825258,18.7432218127584,264,334,508229.5313,2072517.75,508429.5313,2072317.75,23,10,99.0790200825258,18.7432218127584"
"99.0789870539032,18.7414463608004,265,335,508229.5313,2072317.75,508429.5313,2072117.75,24,10,99.0789870539032,18.7414463608004"
"99.0785489578173,18.7398069657785,266,336,508229.5313,2072117.75,508429.5313,2071917.75,25,10,99.0785489578173,18.7398069657785"
"99.0781627419141,18.7385509580258,267,337,508229.5313,2071917.75,508429.5313,2071717.75,26,10,99.0781627419141,18.7385509580258"
"99.0809228027388,18.7847011506591,268,342,508429.5313,2077117.75,508629.5313,2076917.75,0,11,99.0809228027388,18.7847011506591"
"99.0809363950717,18.7829877918246,269,343,508429.5313,2076917.75,508629.5313,2076717.75,1,11,99.0809363950717,18.7829877918246"
"99.0809355319337,18.7811802141393,270,344,508429.5313,2076717.75,508629.5313,2076517.75,2,11,99.0809355319337,18.7811802141393"
"99.0809346688943,18.7793726361046,271,345,508429.5313,2076517.75,508629.5313,2076317.75,3,11,99.0809346688943,18.7793726361046"
"99.0809338059533,18.7775650577206,272,346,508429.5313,2076317.75,508629.5313,2076117.75,4,11,99.0809338059533,18.7775650577206"
"99.0809329431107,18.7757574789872,273,347,508429.5313,2076117.75,508629.5313,2075917.75,5,11,99.0809329431107,18.7757574789872"
"99.0809320803667,18.7739498999046,274,348,508429.5313,2075917.75,508629.5313,2075717.75,6,11,99.0809320803667,18.7739498999046"
"99.0809312177211,18.7721423204727,275,349,508429.5313,2075717.75,508629.5313,2075517.75,7,11,99.0809312177211,18.7721423204727"
"99.0809303551739,18.7703347406917,276,350,508429.5313,2075517.75,508629.5313,2075317.75,8,11,99.0809303551739,18.7703347406917"
"99.0809294927252,18.7685271605614,277,351,508429.5313,2075317.75,508629.5313,2075117.75,9,11,99.0809294927252,18.7685271605614"
"99.0809286303749,18.7667195800819,278,352,508429.5313,2075117.75,508629.5313,2074917.75,10,11,99.0809286303749,18.7667195800819"
"99.0809277681231,18.7649119992533,279,353,508429.5313,2074917.75,508629.5313,2074717.75,11,11,99.0809277681231,18.7649119992533"
"99.0809269059697,18.7631044180756,280,354,508429.5313,2074717.75,508629.5313,2074517.75,12,11,99.0809269059697,18.7631044180756"
"99.0809260439148,18.7612968365488,281,355,508429.5313,2074517.75,508629.5313,2074317.75,13,11,99.0809260439148,18.7612968365488"
"99.0809251819582,18.7594892546729,282,356,508429.5313,2074317.75,508629.5313,2074117.75,14,11,99.0809251819582,18.7594892546729"
"99.0809243201001,18.757681672448,283,357,508429.5313,2074117.75,508629.5313,2073917.75,15,11,99.0809243201001,18.757681672448"
"99.0809234583404,18.7558740898742,284,358,508429.5313,2073917.75,508629.5313,2073717.75,16,11,99.0809234583404,18.7558740898742"
"99.0809225966792,18.7540665069513,285,359,508429.5313,2073717.75,508629.5313,2073517.75,17,11,99.0809225966792,18.7540665069513"
"99.0809217351163,18.7522589236795,286,360,508429.5313,2073517.75,508629.5313,2073317.75,18,11,99.0809217351163,18.7522589236795"
"99.0809208736518,18.7504513400588,287,361,508429.5313,2073317.75,508629.5313,2073117.75,19,11,99.0809208736518,18.7504513400588"
"99.0809200122857,18.7486437560893,288,362,508429.5313,2073117.75,508629.5313,2072917.75,20,11,99.0809200122857,18.7486437560893"
"99.080919151018,18.7468361717708,289,363,508429.5313,2072917.75,508629.5313,2072717.75,21,11,99.080919151018,18.7468361717708"
"99.0809182898487,18.7450285871036,290,364,508429.5313,2072717.75,508629.5313,2072517.75,22,11,99.0809182898487,18.7450285871036"
"99.0809174287778,18.7432210020875,291,365,508429.5313,2072517.75,508629.5313,2072317.75,23,11,99.0809174287778,18.7432210020875"
"99.0809510449497,18.7414699150298,292,366,508429.5313,2072317.75,508629.5313,2072117.75,24,11,99.0809510449497,18.7414699150298"
"99.0816964954601,18.7404697670889,293,367,508429.5313,2072117.75,508629.5313,2071917.75,25,11,99.0816964954601,18.7404697670889"
"99.082819132081,18.7846266599344,294,373,508629.5313,2077117.75,508829.5313,2076917.75,0,12,99.082819132081,18.7846266599344"
"99.0828341859444,18.782986960031,295,374,508629.5313,2076917.75,508829.5313,2076717.75,1,12,99.0828341859444,18.782986960031"
"99.0828333025677,18.7811793824315,296,375,508629.5313,2076717.75,508829.5313,2076517.75,2,12,99.0828333025677,18.7811793824315"
"99.0828324192918,18.7793718044827,297,376,508629.5313,2076517.75,508829.5313,2076317.75,3,12,99.0828324192918,18.7793718044827"
"99.0828315361167,18.7775642261846,298,377,508629.5313,2076317.75,508829.5313,2076117.75,4,12,99.0828315361167,18.7775642261846"
"99.0828306530423,18.7757566475371,299,378,508629.5313,2076117.75,508829.5313,2075917.75,5,12,99.0828306530423,18.7757566475371"
"99.0828297700687,18.7739490685403,300,379,508629.5313,2075917.75,508829.5313,2075717.75,6,12,99.0828297700687,18.7739490685403"
"99.0828288871959,18.7721414891943,301,380,508629.5313,2075717.75,508829.5313,2075517.75,7,12,99.0828288871959,18.7721414891943"
"99.0828280044239,18.7703339094991,302,381,508629.5313,2075517.75,508829.5313,2075317.75,8,12,99.0828280044239,18.7703339094991"
"99.0828271217526,18.7685263294547,303,382,508629.5313,2075317.75,508829.5313,2075117.75,9,12,99.0828271217526,18.7685263294547"
"99.0828262391821,18.766718749061,304,383,508629.5313,2075117.75,508829.5313,2074917.75,10,12,99.0828262391821,18.766718749061"
"99.0828253567123,18.7649111683183,305,384,508629.5313,2074917.75,508829.5313,2074717.75,11,12,99.0828253567123,18.7649111683183"
"99.0828244743432,18.7631035872264,306,385,508629.5313,2074717.75,508829.5313,2074517.75,12,12,99.0828244743432,18.7631035872264"
"99.0828235920749,18.7612960057855,307,386,508629.5313,2074517.75,508829.5313,2074317.75,13,12,99.0828235920749,18.7612960057855"
"99.0828227099074,18.7594884239955,308,387,508629.5313,2074317.75,508829.5313,2074117.75,14,12,99.0828227099074,18.7594884239955"
"99.0828218278405,18.7576808418564,309,388,508629.5313,2074117.75,508829.5313,2073917.75,15,12,99.0828218278405,18.7576808418564"
"99.0828209458744,18.7558732593684,310,389,508629.5313,2073917.75,508829.5313,2073717.75,16,12,99.0828209458744,18.7558732593684"
"99.082820064009,18.7540656765314,311,390,508629.5313,2073717.75,508829.5313,2073517.75,17,12,99.082820064009,18.7540656765314"
"99.0828191822443,18.7522580933455,312,391,508629.5313,2073517.75,508829.5313,2073317.75,18,12,99.0828191822443,18.7522580933455"
"99.0828183005803,18.7504505098106,313,392,508629.5313,2073317.75,508829.5313,2073117.75,19,12,99.0828183005803,18.7504505098106"
"99.0828174190171,18.7486429259269,314,393,508629.5313,2073117.75,508829.5313,2072917.75,20,12,99.0828174190171,18.7486429259269"
"99.0828165375545,18.7468353416943,315,394,508629.5313,2072917.75,508829.5313,2072717.75,21,12,99.0828165375545,18.7468353416943"
"99.0828156561926,18.7450277571128,316,395,508629.5313,2072717.75,508829.5313,2072517.75,22,12,99.0828156561926,18.7450277571128"
"99.0828147749314,18.7432201721826,317,396,508629.5313,2072517.75,508829.5313,2072317.75,23,12,99.0828147749314,18.7432201721826"
"99.0828138937709,18.7414125869036,318,397,508629.5313,2072317.75,508829.5313,2072117.75,24,12,99.0828138937709,18.7414125869036"
"99.0831349204903,18.7402027872077,319,398,508629.5313,2072117.75,508829.5313,2071917.75,25,12,99.0831349204903,18.7402027872077"
"99.084680086037,18.7845270516731,320,404,508829.5313,2077117.75,509029.5313,2076917.75,0,13,99.084680086037,18.7845270516731"
"99.0847319767163,18.7829861089596,321,405,508829.5313,2076917.75,509029.5313,2076717.75,1,13,99.0847319767163,18.7829861089596"
"99.0847310731009,18.781178531448,322,406,508829.5313,2076717.75,509029.5313,2076517.75,2,13,99.0847310731009,18.781178531448"
"99.0847301695885,18.7793709535871,323,407,508829.5313,2076517.75,509029.5313,2076317.75,3,13,99.0847301695885,18.7793709535871"
"99.0847292661793,18.7775633753768,324,408,508829.5313,2076317.75,509029.5313,2076117.75,4,13,99.0847292661793,18.7775633753768"
"99.0847283628731,18.7757557968171,325,409,508829.5313,2076117.75,509029.5313,2075917.75,5,13,99.0847283628731,18.7757557968171"
"99.08472745967,18.7739482179082,326,410,508829.5313,2075917.75,509029.5313,2075717.75,6,13,99.08472745967,18.7739482179082"
"99.08472655657,18.7721406386501,327,411,508829.5313,2075717.75,509029.5313,2075517.75,7,13,99.08472655657,18.7721406386501"
"99.0847256535731,18.7703330590427,328,412,508829.5313,2075517.75,509029.5313,2075317.75,8,13,99.0847256535731,18.7703330590427"
"99.0847247506793,18.7685254790861,329,413,508829.5313,2075317.75,509029.5313,2075117.75,9,13,99.0847247506793,18.7685254790861"
"99.0847238478885,18.7667178987803,330,414,508829.5313,2075117.75,509029.5313,2074917.75,10,13,99.0847238478885,18.7667178987803"
"99.0847229452007,18.7649103181254,331,415,508829.5313,2074917.75,509029.5313,2074717.75,11,13,99.0847229452007,18.7649103181254"
"99.084722042616,18.7631027371214,332,416,508829.5313,2074717.75,509029.5313,2074517.75,12,13,99.084722042616,18.7631027371214"
"99.0847211401344,18.7612951557683,333,417,508829.5313,2074517.75,509029.5313,2074317.75,13,13,99.0847211401344,18.7612951557683"
"99.0847202377558,18.7594875740661,334,418,508829.5313,2074317.75,509029.5313,2074117.75,14,13,99.0847202377558,18.7594875740661"
"99.0847193354802,18.7576799920149,335,419,508829.5313,2074117.75,509029.5313,2073917.75,15,13,99.0847193354802,18.7576799920149"
"99.0847184333077,18.7558724096147,336,420,508829.5313,2073917.75,509029.5313,2073717.75,16,13,99.0847184333077,18.7558724096147"
"99.0847175312381,18.7540648268656,337,421,508829.5313,2073717.75,509029.5313,2073517.75,17,13,99.0847175312381,18.7540648268656"
"99.0847166292717,18.7522572437674,338,422,508829.5313,2073517.75,509029.5313,2073317.75,18,13,99.0847166292717,18.7522572437674"
"99.0847157274082,18.7504496603204,339,423,508829.5313,2073317.75,509029.5313,2073117.75,19,13,99.0847157274082,18.7504496603204"
"99.0847148256477,18.7486420765245,340,424,508829.5313,2073117.75,509029.5313,2072917.75,20,13,99.0847148256477,18.7486420765245"
"99.0847139239903,18.7468344923797,341,425,508829.5313,2072917.75,509029.5313,2072717.75,21,13,99.0847139239903,18.7468344923797"
"99.0847130224358,18.7450269078861,342,426,508829.5313,2072717.75,509029.5313,2072517.75,22,13,99.0847130224358,18.7450269078861"
"99.0847121209843,18.7432193230437,343,427,508829.5313,2072517.75,509029.5313,2072317.75,23,13,99.0847121209843,18.7432193230437"
"99.0847112196358,18.7414117378525,344,428,508829.5313,2072317.75,509029.5313,2072117.75,24,13,99.0847112196358,18.7414117378525"
"99.0847609450433,18.7396505669682,345,429,508829.5313,2072117.75,509029.5313,2071917.75,25,13,99.0847609450433,18.7396505669682"
"99.0852397853323,18.7382510420915,346,430,508829.5313,2071917.75,509029.5313,2071717.75,26,13,99.0852397853323,18.7382510420915"
"99.0863525161654,18.7842056286383,347,435,509029.5313,2077117.75,509229.5313,2076917.75,0,14,99.0863525161654,18.7842056286383"
"99.0866297673851,18.7829852386104,348,436,509029.5313,2076917.75,509229.5313,2076717.75,1,14,99.0866297673851,18.7829852386104"
"99.0866288435309,18.7811776611887,349,437,509029.5313,2076717.75,509229.5313,2076517.75,2,14,99.0866288435309,18.7811776611887"
"99.0866279197822,18.7793700834176,350,438,509029.5313,2076517.75,509229.5313,2076317.75,3,14,99.0866279197822,18.7793700834176"
"99.0866269961388,18.7775625052971,351,439,509029.5313,2076317.75,509229.5313,2076117.75,4,14,99.0866269961388,18.7775625052971"
"99.0866260726008,18.7757549268274,352,440,509029.5313,2076117.75,509229.5313,2075917.75,5,14,99.0866260726008,18.7757549268274"
"99.0866251491683,18.7739473480083,353,441,509029.5313,2075917.75,509229.5313,2075717.75,6,14,99.0866251491683,18.7739473480083"
"99.0866242258411,18.77213976884,354,442,509029.5313,2075717.75,509229.5313,2075517.75,7,14,99.0866242258411,18.77213976884"
"99.0866233026193,18.7703321893224,355,443,509029.5313,2075517.75,509229.5313,2075317.75,8,14,99.0866233026193,18.7703321893224"
"99.0866223795029,18.7685246094557,356,444,509029.5313,2075317.75,509229.5313,2075117.75,9,14,99.0866223795029,18.7685246094557"
"99.0866214564918,18.7667170292398,357,445,509029.5313,2075117.75,509229.5313,2074917.75,10,14,99.0866214564918,18.7667170292398"
"99.0866205335861,18.7649094486747,358,446,509029.5313,2074917.75,509229.5313,2074717.75,11,14,99.0866205335861,18.7649094486747"
"99.0866196107858,18.7631018677605,359,447,509029.5313,2074717.75,509229.5313,2074517.75,12,14,99.0866196107858,18.7631018677605"
"99.0866186880908,18.7612942864972,360,448,509029.5313,2074517.75,509229.5313,2074317.75,13,14,99.0866186880908,18.7612942864972"
"99.0866177655011,18.7594867048849,361,449,509029.5313,2074317.75,509229.5313,2074117.75,14,14,99.0866177655011,18.7594867048849"
"99.0866168430168,18.7576791229235,362,450,509029.5313,2074117.75,509229.5313,2073917.75,15,14,99.0866168430168,18.7576791229235"
"99.0866159206379,18.7558715406131,363,451,509029.5313,2073917.75,509229.5313,2073717.75,16,14,99.0866159206379,18.7558715406131"
"99.0866149983643,18.7540639579538,364,452,509029.5313,2073717.75,509229.5313,2073517.75,17,14,99.0866149983643,18.7540639579538"
"99.086614076196,18.7522563749455,365,453,509029.5313,2073517.75,509229.5313,2073317.75,18,14,99.086614076196,18.7522563749455"
"99.086613154133,18.7504487915883,366,454,509029.5313,2073317.75,509229.5313,2073117.75,19,14,99.086613154133,18.7504487915883"
"99.0866122321753,18.7486412078822,367,455,509029.5313,2073117.75,509229.5313,2072917.75,20,14,99.0866122321753,18.7486412078822"
"99.086611310323,18.7468336238272,368,456,509029.5313,2072917.75,509229.5313,2072717.75,21,14,99.086611310323,18.7468336238272"
"99.086610388576,18.7450260394234,369,457,509029.5313,2072717.75,509229.5313,2072517.75,22,14,99.086610388576,18.7450260394234"
"99.0866094669342,18.7432184546708,370,458,509029.5313,2072517.75,509229.5313,2072317.75,23,14,99.0866094669342,18.7432184546708"
"99.0866085453978,18.7414108695694,371,459,509029.5313,2072317.75,509229.5313,2072117.75,24,14,99.0866085453978,18.7414108695694"
"99.0865738522462,18.7396338672039,372,460,509029.5313,2072117.75,509229.5313,2071917.75,25,14,99.0865738522462,18.7396338672039"
"99.0861361645652,18.7381624099263,373,461,509029.5313,2071917.75,509229.5313,2071717.75,26,14,99.0861361645652,18.7381624099263"
"99.0876228796039,18.7839089506892,374,466,509229.5313,2077117.75,509429.5313,2076917.75,0,15,99.0876228796039,18.7839089506892"
"99.0884303031511,18.7828149979146,375,467,509229.5313,2076917.75,509429.5313,2076717.75,1,15,99.0884303031511,18.7828149979146"
"99.0885266138556,18.7811767716536,376,468,509229.5313,2076717.75,509429.5313,2076517.75,2,15,99.0885266138556,18.7811767716536"
"99.0885256698704,18.7793691939744,377,469,509229.5313,2076517.75,509429.5313,2076317.75,3,15,99.0885256698704,18.7793691939744"
"99.0885247259929,18.7775616159457,378,470,509229.5313,2076317.75,509429.5313,2076117.75,4,15,99.0885247259929,18.7775616159457"
"99.0885237822232,18.7757540375678,379,471,509229.5313,2076117.75,509429.5313,2075917.75,5,15,99.0885237822232,18.7757540375678"
"99.0885228385611,18.7739464588406,380,472,509229.5313,2075917.75,509429.5313,2075717.75,6,15,99.0885228385611,18.7739464588406"
"99.0885218950067,18.7721388797641,381,473,509229.5313,2075717.75,509429.5313,2075517.75,7,15,99.0885218950067,18.7721388797641"
"99.0885209515601,18.7703313003384,382,474,509229.5313,2075517.75,509429.5313,2075317.75,8,15,99.0885209515601,18.7703313003384"
"99.0885200082211,18.7685237205634,383,475,509229.5313,2075317.75,509429.5313,2075117.75,9,15,99.0885200082211,18.7685237205634"
"99.0885190649898,18.7667161404393,384,476,509229.5313,2075117.75,509429.5313,2074917.75,10,15,99.0885190649898,18.7667161404393"
"99.0885181218661,18.7649085599661,385,477,509229.5313,2074917.75,509429.5313,2074717.75,11,15,99.0885181218661,18.7649085599661"
"99.0885171788501,18.7631009791437,386,478,509229.5313,2074717.75,509429.5313,2074517.75,12,15,99.0885171788501,18.7631009791437"
"99.0885162359418,18.7612933979722,387,479,509229.5313,2074517.75,509429.5313,2074317.75,13,15,99.0885162359418,18.7612933979722"
"99.0885152931412,18.7594858164517,388,480,509229.5313,2074317.75,509429.5313,2074117.75,14,15,99.0885152931412,18.7594858164517"
"99.0885143504481,18.7576782345821,389,481,509229.5313,2074117.75,509429.5313,2073917.75,15,15,99.0885143504481,18.7576782345821"
"99.0885134078628,18.7558706523636,390,482,509229.5313,2073917.75,509429.5313,2073717.75,16,15,99.0885134078628,18.7558706523636"
"99.0885124653851,18.7540630697961,391,483,509229.5313,2073717.75,509429.5313,2073517.75,17,15,99.0885124653851,18.7540630697961"
"99.088511523015,18.7522554868796,392,484,509229.5313,2073517.75,509429.5313,2073317.75,18,15,99.088511523015,18.7522554868796"
"99.0885105807525,18.7504479036141,393,485,509229.5313,2073317.75,509429.5313,2073117.75,19,15,99.0885105807525,18.7504479036141"
"99.0885096385977,18.7486403199999,394,486,509229.5313,2073117.75,509429.5313,2072917.75,20,15,99.0885096385977,18.7486403199999"
"99.0885086965505,18.7468327360367,395,487,509229.5313,2072917.75,509429.5313,2072717.75,21,15,99.0885086965505,18.7468327360367"
"99.0885077546109,18.7450251517247,396,488,509229.5313,2072717.75,509429.5313,2072517.75,22,15,99.0885077546109,18.7450251517247"
"99.0885068127789,18.7432175670639,397,489,509229.5313,2072517.75,509429.5313,2072317.75,23,15,99.0885068127789,18.7432175670639"
"99.0884090662155,18.7414925865879,398,490,509229.5313,2072317.75,509429.5313,2072117.75,24,15,99.0884090662155,18.7414925865879"
"99.087902407546,18.740096845237,399,491,509229.5313,2072117.75,509429.5313,2071917.75,25,15,99.087902407546,18.740096845237"
"99.0899133455694,18.7824011116816,400,498,509429.5313,2076917.75,509629.5313,2076717.75,1,16,99.0899133455694,18.7824011116816"
"99.0903955834441,18.7811468341735,401,499,509429.5313,2076717.75,509629.5313,2076517.75,2,16,99.0903955834441,18.7811468341735"
"99.0904234198509,18.7793682852574,402,500,509429.5313,2076517.75,509629.5313,2076317.75,3,16,99.0904234198509,18.7793682852574"
"99.0904224557394,18.7775607073226,403,501,509429.5313,2076317.75,509629.5313,2076117.75,4,16,99.0904224557394,18.7775607073226"
"99.0904214917378,18.7757531290384,404,502,509429.5313,2076117.75,509629.5313,2075917.75,5,16,99.0904214917378,18.7757531290384"
"99.0904205278463,18.773945550405,405,503,509429.5313,2075917.75,509629.5313,2075717.75,6,16,99.0904205278463,18.773945550405"
"99.0904195640647,18.7721379714224,406,504,509429.5313,2075717.75,509629.5313,2075517.75,7,16,99.0904195640647,18.7721379714224"
"99.0904186003932,18.7703303920905,407,505,509429.5313,2075517.75,509629.5313,2075317.75,8,16,99.0904186003932,18.7703303920905"
"99.0904176368316,18.7685228124093,408,506,509429.5313,2075317.75,509629.5313,2075117.75,9,16,99.0904176368316,18.7685228124093"
"99.09041667338,18.766715232379,409,507,509429.5313,2075117.75,509629.5313,2074917.75,10,16,99.09041667338,18.766715232379"
"99.0904157100385,18.7649076519996,410,508,509429.5313,2074917.75,509629.5313,2074717.75,11,16,99.0904157100385,18.7649076519996"
"99.0904147468068,18.763100071271,411,509,509429.5313,2074717.75,509629.5313,2074517.75,12,16,99.0904147468068,18.763100071271"
"99.0904137836852,18.7612924901934,412,510,509429.5313,2074517.75,509629.5313,2074317.75,13,16,99.0904137836852,18.7612924901934"
"99.0904128206735,18.7594849087667,413,511,509429.5313,2074317.75,509629.5313,2074117.75,14,16,99.0904128206735,18.7594849087667"
"99.0904118577718,18.7576773269909,414,512,509429.5313,2074117.75,509629.5313,2073917.75,15,16,99.0904118577718,18.7576773269909"
"99.09041089498,18.7558697448661,415,513,509429.5313,2073917.75,509629.5313,2073717.75,16,16,99.09041089498,18.7558697448661"
"99.0904099322982,18.7540621623924,416,514,509429.5313,2073717.75,509629.5313,2073517.75,17,16,99.0904099322982,18.7540621623924"
"99.0904089697263,18.7522545795697,417,515,509429.5313,2073517.75,509629.5313,2073317.75,18,16,99.0904089697263,18.7522545795697"
"99.0904080072644,18.7504469963981,418,516,509429.5313,2073317.75,509629.5313,2073117.75,19,16,99.0904080072644,18.7504469963981"
"99.0904070449124,18.7486394128776,419,517,509429.5313,2073117.75,509629.5313,2072917.75,20,16,99.0904070449124,18.7486394128776"
"99.0904060826703,18.7468318290082,420,518,509429.5313,2072917.75,509629.5313,2072717.75,21,16,99.0904060826703,18.7468318290082"
"99.0904051205381,18.74502424479,421,519,509429.5313,2072717.75,509629.5313,2072517.75,22,16,99.0904051205381,18.74502424479"
